text1	text2	label
"""右肾癌肺转移,右肾切除术后,腹腔腹膜转移"""	转移性癌	1
新生儿肝胆红素血症	糜烂性胃炎	0
胃十二指肠多发溃疡伴幽门梗阻	腹腔继发恶性肿瘤	0
干眼病(结膜干燥)(重度)	脑血管病	0
精神病肝豆状变性	精神障碍	1
小细胞肺癌化疗	化学治疗	1
高铅血症铁低	铅中毒	1
直肠中低分化腺癌	直肠恶性肿瘤	1
十二指肠恶性肿瘤术后(恶性黑色素瘤)	腺癌	0
淋巴瘤治疗后的随诊检查	淋巴瘤	1
慢性心功能不心功能Ⅱ-III级	心功能Ⅱ--Ⅲ级(NYHA分级)	1
妊娠期亚临床甲状腺功能减退	妊娠状态	1
妊娠合并B族链球菌感染	低钠血症	0
右臀部皮脂腺囊肿感染	皮脂腺囊肿	1
海洛因海绵状白质脑病	下背开放性损伤	0
粘膜下平滑肌瘤	下肢肌肉萎缩	0
自身免疫性疾病多脏器受累	自身免疫病	1
胃窦癌伴幽门梗阻	高血压	0
非霍奇金淋巴瘤-弥漫大B细胞淋巴瘤-IV期B	弥漫大B细胞淋巴瘤	1
"""腰重度疼痛,椎体多发骨破坏,左肺上叶肺癌？,肝转移"""	化学治疗	0
"""食管癌术后pT3N1 放化疗 白细胞低下,恶心呕吐,血小板低,放射性食管炎,疼痛"""	疼痛	1
双耳听力障碍	听功能障碍	1
包皮新生物	皮赘	1
停经37周B超提示胎儿肠管扩张	女性盆腔炎	0
慢性脱髓鞘性周围神经病	室性期前收缩	0
小脑脑出血	小脑出血	1
三度房室阻滞	非霍奇金淋巴瘤	0
克罗恩氏病贯通型轻度回结肠受累	回肠克罗恩病	1
左手多处皮肤划伤	多处皮肤浅表损伤	1
左踝和左足条索状疤痕左踝关节强直	乳房肿物	0
肝胆管细胞癌IV期	肝胆管细胞癌	1
卵巢腺癌III期	腺癌	1
血管性认知功能减退	血管性认知功能障碍	1
心律失常持续性房颤偶发室早	高血压	0
特指垂体疾患Rathke裂隙	垂体囊肿	0
右颞叶海马异常信号缺血脱髓鞘改变	脑血管供血不足	1
AS致双髋强直破坏	强直性脊柱炎	1
"""乳腺癌术后,晚期绝经后"""	癌	1
"""左肾盂癌根治术后 IV期,膀胱转移根治术后,右输尿管皮肤造口术,盆腔局部复发,左侧髂外血管旁、左侧腹股沟区淋巴结转移,放疗,疼痛"""	急性视网膜坏死综合征	0
轻度胰腺炎	胰腺炎	1
卵巢无性细胞瘤	卵巢恶性肿瘤	1
右肺癌治疗后	放射治疗	0
胃食管反流伴咽喉反流	喉咽反流	1
乙状结肠管状腺瘤Ⅰ级切缘为查见病变	腹腔感染	0
乳癌化疗	癌	1
盲肠粪石嵌顿穿孔	上肢供血不足	0
肾透明细胞癌术后	心肌供血不足	0
右前臂尺神经血管断裂	上呼吸道感染	0
表皮肥厚伴灶性棘层肥厚	其他表皮肥厚	1
CA199CA242CEA增高原因未明	CA199升高	1
心脏植物精神功能紊乱	面骨良性肿瘤	0
子宫卵巢发育不良	特纳综合征[Turner综合征]	1
"""肝细胞性肝癌术后,慢性乙型肝炎活动期,血小板减低,脾功能亢进"""	慢性乙型病毒性肝炎	1
冠心病高血压病腰腿痛脑血栓	肩部损伤	0
真菌团倾向曲菌	曲霉菌病	1
全子宫切除术2年余发现附件囊肿1年	心功能I级(NYHA分级)	0
左侧腹股沟、阴茎及阴囊皮肤低分化大汗腺癌	肝继发恶性肿瘤	0
胸膜膈肌钙化斑	色素沉着未特指的疾患	0
胸部枪击伤	胸部开放性损伤	1
左股骨骨质破坏区姑息性放疗后	骨质破坏	1
直肠肿物(癌?)	癌	1
肩部色素斑	色素沉着未特指的疾患	1
血吸虫病性肝硬化	高血压	0
双侧颈部及颅内动脉多发斑块及狭窄	动脉狭窄	1
"""非霍奇金淋巴瘤 放化疗,胃淋巴瘤,上呼吸道感染,既往乙肝感染,白细胞低下,疼痛,口腔炎"""	外阴恶性肿瘤	0
皮肤小疖肿治疗后	肺占位性病变	0
心源性疾病呼吸系统疾病结缔组织疾病	冠状动脉狭窄	0
胃癌化疗后/恶心食欲不振	脑梗死	0
头外伤后神经反应软组织挫伤感染水肿疼痛	头部损伤	1
"""右肺腺癌 IIIB期,白细胞减少,放射性食管炎,骨转移,肺部感染,维生素缺乏,化疗前预处理"""	放射性食管炎	1
左上纵隔癌结合形态及免疫表型考虑	恶心和呕吐	0
特指泌尿系疾病阴茎扭转	阴茎未特指的疾患	1
面部多处软组织切割伤	面部损伤	1
膀胱微乳头型尿路上皮癌	膀胱恶性肿瘤	1
双肺肺炎治疗后	腰椎压缩性骨折	0
复发滤泡淋巴瘤	管状绒毛状腺瘤	0
子宫平滑肌瘤，伴腺瘤样瘤性平滑肌瘤和腺肌症；增生期样子宫内膜；慢性宫颈炎。	管状腺瘤	0
"""高血压病,糖尿病,冠心病，皮炎,心律失常,泌尿道感染"""	泌尿系感染	1
肝总管Ca肝内占位	肝占位性病变	1
"""食管胃交界腺癌放化疗,血小板降低,白细胞降低,化疗,HER2(1+),PDL-1(强+约10%），EGFR(3+),MSS。"""	梭形细胞型恶性肿瘤	0
高血压，冠心病，肾衰，抑郁症	高血压	1
阴道腺癌	口腔和咽喉部占位	0
升结肠低级别管状腺瘤	自身免疫性溶血性贫血	0
乙状结肠隆起型粘液腺癌（pT4aN0M1a IVA期）	粘液腺癌	1
右枕部异常信号影	"""颅骨和头诊断性影像检查的异常所见,不可归类在他处者"""	1
肱骨恶性肿瘤(骨肉瘤)	骨肉瘤	1
右输尿管结石伴右肾积液	肾积水伴输尿管结石	1
MODS肝肾心功能损害DIC	多脏器功能障碍综合征[MODS]	1
左小腿肿块	下肢肿物	1
"""食管胃交界癌术后,纳差"""	妊娠状态	0
胼胝体膝部发育不良	化学治疗	0
副乳腺(腋下)	副乳	1
"""高血压病,糖尿病,冠心病，皮炎,心律失常,泌尿道感染"""	皮炎	1
L2腰椎陈旧性骨折	陈旧性腰椎骨折	1
先天性心脏病室间隔缺损房间隔缺损肺高压	肺动脉高压	1
右踝距骨舟骨跖骨异常型号骨梗死可能	骨坏死	1
残角子宫查见胎盘及胎儿	肾恶性肿瘤	0
脑小血管病糖尿病性感觉运动性周围神经病变	正常分娩	0
心律失常窦性心动过速	窦性心动过速	1
抑郁伴躯体功能障碍	腰椎骨折L1	0
右侧乳腺癌化疗	单神经炎	0
阴道前壁重度膨出达阴道口外后壁中度膨出	结肠肝曲良性肿瘤	0
停经236周B超提示胎儿永久性右脐静脉	子宫术后	0
双侧视神经发育不全	视神经发育不良	1
左腕三角软骨盘撕裂下尺桡不稳	腕部损伤	1
结肠绒毛状管状腺瘤低级别直径15cm	取出内固定装置	0
"""食管癌 造影检查,纵隔腹腔淋巴结转移,胃镜检查、局麻、预防出血,疼痛,成人不能进食、鼻饲"""	纵隔淋巴结继发恶性肿瘤	1
"""心律失常胆汁反流性胃炎,乳腺增生,咳嗽待查（肺小结节）,腹部不适,胃镜检查，肠镜检查"""	乳腺恶性肿瘤	0
贲门低分化腺癌	转移性癌	0
直肠乙状结肠交界腺癌	直肠乙状结肠连接部恶性肿瘤	1
左手中指恶性黑素瘤	腰椎病	0
肩背部脂肪增生症	肩部脂肪增多症	1
哮喘(Athmas)	支气管哮喘	1
左大腿开水烫伤	下肢烫伤	1
高血压冠心病阴道炎	冠状动脉粥样硬化性心脏病	1
妊娠性心脏改变	下肢动脉狭窄	0
腹痛; 肠癌术后	十二指肠恶性肿瘤	0
宫颈原位腺癌	原位腺癌	1
躯体病样精神障碍	躯体化障碍	1
溃疡病腹痛待查	宫颈术后	0
右肾包膜下血肿	腺癌	0
右侧乳腺纤维瘤切除术后	感染性发热	0
右甲状腺结节性甲状腺肿伴囊性变	冠状动脉粥样硬化性心脏病	0
子宫切除术后	子宫术后	1
美尼尔氏综合症膜迷路积水	肝细胞腺瘤	0
前列腺放射性粒子植入术后	恶性肿瘤放疗	0
右侧中央型肺癌伴阻塞性肺炎	肝细胞癌	0
右眼裂外眦外伤后疤痕粘连	急性扁桃体炎	0
右面部脉管畸形	头面血管畸形	1
"""宫颈癌放疗后,双肺多发结节 转移？ 骨转移T6压缩骨折,癌性疼痛,反流性食道炎,功能性便秘,躁郁症,风湿性关节炎,带状疱疹后神经痛"""	转移性癌	1
腰2椎体压缩性性骨折伴截瘫	肾囊肿	0
1软骨恶性肿瘤23	未特指的四肢骨和关节软骨恶性肿瘤	1
糖尿病性肾病(肾小球硬化症)	糖尿病性肾病	1
左眼带状疱疹	垂体功能低下	0
膝OA腰OA	盆腔恶性肿瘤	0
-慢性盆腔炎	乳腺恶性肿瘤	0
阴道真菌月经不调	未特指的女性不孕症	0
"""非霍奇金淋巴瘤,FL,白细胞减少"""	白细胞减少	1
舌骨后占位	口腔和咽喉部占位	1
糖尿病脑转移？	单侧传导性聋	0
双眼慢性开角型青光眼	2型糖尿病伴神经系统并发症	0
喉癌治疗后的随诊检查	结肠恶性肿瘤	0
皮肤色素沉着原因1Addison病2其他	色素沉着未特指的疾患	1
右乳外上局限性腺体增厚明显Ca待排	乳腺恶性肿瘤	1
右侧鼻翼皮肤肿物	鼻部肿物	1
右手掌疤痕组织挛缩伴肌腱粘连	食管良性肿瘤	0
紫外线灼伤躯干	开角型青光眼	0
背部色素斑	色素斑	1
贫血原因待查 1.营养性贫血？ 2.骨髓增生异	高血压	0
口腔灼伤性溃疡	外阴恶性肿瘤	0
"""颈椎病,颈项痛,腰腿痛"""	鳞状细胞癌	0
1肺癌骨转移；2截瘫	心肌供血不足	0
右胫腓骨骨缺损性骨不连	胫骨骨折不连接	1
右胫腓骨远端粉碎性开放性骨折伴感染	感染	1
高血压病(左房扩大)	高血压	1
左乳切除后，右乳肿块（脂肪瘤？）	乳房脂肪瘤	1
耳廓肿物（纤维瘤）	伴有神经内分泌分化腺癌	0
左背部玻璃割伤	软组织感染	0
右腹膜后鳞状细胞癌	腹膜后恶性肿瘤	1
热液烫伤双足	胸部开放性损伤	0
右肺MT伴肺转移？	肺继发恶性肿瘤	1
粘液腺癌伴印戒细胞癌	印戒细胞癌	1
胃体癌伴腹腔种植转移化疗后（ⅠV）	腹腔继发恶性肿瘤	1
停经265周B超提示下腔静脉缺如	管状腺瘤	0
"""弥漫大B细胞淋巴瘤,消化系统念珠菌感染,病毒感染 免疫力下降,口腔黏膜炎溃疡 真菌感染,白细胞减低,放射性皮炎"""	心功能III级(NYHA分级)	0
左乳腺肿物伴感染	淋巴结继发恶性肿瘤	0
车祸伤多发骨折	胃良性肿瘤	0
"""直肠癌,化疗,贫血,肝损伤"""	桡骨远端骨骺分离	0
卵巢恶性肿瘤(IV期 骨转移)	高血压	0
鼻部癌	癌	1
急性发热性中性白细胞增多性皮肤病	出血斑点	0
头皮血管畸形	眼术后	0
左乳纤维腺瘤	纤维腺瘤	1
糖尿病并泌尿系感染	食管下三分之一的恶性肿瘤	0
左膝符合游离体以软骨组织为主局部伴骨化	恶性胸腔积液	0
子宫内膜癌糖尿病 高血压	高脂血症	0
非霍奇金淋巴瘤 滤泡性淋巴瘤 3A级 Ⅳ期 A组（累及双锁骨上窝、双腋窝、纵隔心膈角区、腹膜后、盆腔、双腹股沟）ECOG评分3分 A组FLIPI-1 5分 FLIPI-2 3分	纵隔继发恶性肿瘤	1
恶性肿瘤未特指	部位未特指的恶性肿瘤	1
右肺中分化鳞癌术后 右肺转移？	胸部囊肿	0
双眼白内障（未成熟期）	白内障	1
动脉粥样硬化斑块伴有狭窄	动脉粥样硬化	1
"""胆囊切除术后,胆管结石,胆管炎,骨关节炎,行动不便"""	胆管炎	1
双侧肾输尿管切除术后	躯干浅表擦伤	0
"""肺癌晚期，化疗。,慢支，恶液质，,病重，长期难以进食，营养不良,行动不便"""	脑出血后遗症	0
消化系统合并症：①慢性非萎缩性胃炎伴胆汁反流（轻度）②十二指肠炎③Barrett食管④肝右叶多发小囊肿⑤肝右叶钙化灶	输卵管血肿	0
双眼黄斑裂孔术后	眼术后	1
HIV病毒携带者实验确认报告阳性	其他传染病病原携带者	1
"""1脑动脉硬化，2原发性高血压2级高危组32型糖尿病并周围神经病4前列腺增生5T2,3水平椎管后份硬脊膜外病变原因"""	肢体无力	0
手湿疹；白斑？	"""湿疹"	1
"""非霍奇金淋巴瘤,上腔静脉压迫综合征,化疗期间,肝功能损害,白细胞减少,静脉血栓形成,上呼吸道感染，咳嗽"""	乳腺恶性肿瘤	0
腹膜癌术后检查	癌	1
右肾血管平滑肌瘤可能	肾盂扩张	0
前躯干、右上肢热水烫伤	妊娠状态	0
冠心病;失眠;慢性喘息性支气管炎	异常步态	0
左足第四趾肿物，恶黑？	恶性黑色素瘤	1
"""乳癌术后骨转移 严重骨质疏松 ,肝损伤癌性疼痛"""	CA199升高	0
鼻咽癌放化疗术后6年复查	上呼吸道感染	0
陈发性房颤，窦缓	内耳未特指的疾病	0
四肢火焰烧伤	高密度脂蛋白缺乏	0
血液粘滞	高粘滞综合征	1
右上肺符合真菌诊断倾向曲霉菌	肺曲霉菌病	1
右膝关节骨关节炎	单侧膝关节骨性关节病	1
食欲不振咽部梗阻感	食欲不振	1
感音神经性听觉减退老年性听损	老年性聋	1
糖尿病皮肤瘙痒症脑血管供血不足高血压	瘙痒(症)	1
双颞硬膜血肿上矢状窦动静脉漏	脑动静脉瘘	1
右下肢骨缺损骨不连	骨折不连接[假关节]	1
右肺腺癌 cT4N3M1c IV期免疫+靶向治疗	恶性肿瘤靶向治疗	1
左眼视网膜脉络膜缺血性病变病	胃溃疡	0
冠心病高血压糖尿病骨关节病	糖尿病	1
感染(伤口)	正中神经损害	0
右坐骨神经瘤	"""电流引起烧伤"	0
口腔鳞癌	细菌感染	0
右肺癌化疗后伽玛刀治疗后	右肺恶性肿瘤	1
右手中指血管球瘤	卡氏肺孢子菌肺炎	0
胃占位性病变(胃溃疡？肝占位：原发性？转移瘤？)	转移性肿瘤	1
躯体化障碍重度焦虑抑郁	铁缺乏	0
停经22周B超提示胎儿右侧肺内异常回声	骨折术后	0
右肺上叶鳞癌（pT2aN2M0 IIIa期）术后	鳞状细胞癌	1
双眼倒睫术后	眼术后	1
肺间质纤维化(炎症后);冠心病心律失常型;高脂血症;脑血栓形成;感冒	冠心病心律失常型	1
双肺尖少许肺纤维化放疗后改变	肺纤维化	1
右髋关节破坏AS	强直性脊柱炎	1
"""横结肠癌 肠道出血 缺铁性贫血,叶酸缺乏,乙型肝炎"""	管状腺瘤	0
"""右上肺中央型腺鳞癌（pT2N2M0, IIIa期）术后伴右肺、右胸壁、肋骨多发转"""	肺术后	1
干燥综合征[舍格伦];胃炎;消化不良;系统性红斑狼疮;贫血;贫血;肾功能不全;骨关节病	肾功能不全	1
右食指创伤性软组织缺损伴甲床缺损	后天性指缺损	1
"""食管癌,化疗呕吐反流性食管病,低钾血症水肿,行动不便,白细胞低,咳嗽"""	上呼吸道感染	0
隐性骶裂骶1隐裂	指骨近节骨折	0
先天性鞍鼻畸形	骨继发恶性肿瘤	0
"""右肾癌肺转移,右肾切除术后,腹腔腹膜转移"""	肾术后	1
多脏器功能不全肝肾凝血功能不全	腺癌	0
结膜炎行动不便	结膜炎	1
前列腺癌晚期	癌	1
"""直肠癌肝转移术后,肺转移."""	冠状动脉狭窄	0
卵巢癌术后复发第六次化疗后	肺炎	0
颅底凹陷症伴不全瘫	先天性颅底凹陷症	1
盆腔多发转移	胃窦恶性肿瘤	0
右侧先髋半脱位伴OA	脊髓空洞症	0
肱骨病理性骨折	门静脉瘤栓	0
胃角低分化腺癌术后	转移性肿瘤	0
"""食管癌术后pT3N1 放化疗 白细胞低下,恶心呕吐,血小板低,放射性食管炎,疼痛"""	咽异感症	0
1双侧小乳症2Tunner综合症	头部损伤	0
胆道扩张症肝功能不良	胃恶性肿瘤	0
颈腰部疼痛待查	腰痛	1
先天性喉软骨发育不良	先天性喉软骨软化病	1
早孕停育有跌伤史	妊娠状态	1
横结肠管状腺瘤伴低级别上皮内瘤变	嗜酸细胞性胃肠炎	0
风心病主动脉瓣狭窄	腰椎压缩性骨折	0
"""食管癌,化疗呕吐反流性食管病,低钾血症水肿,行动不便,白细胞低,咳嗽"""	鼻部瘢痕	0
子宫颈低分化鳞状细胞癌	鳞状细胞癌	1
牙齿损伤	牙及相关组织损伤	1
工伤骨折骨关节病关节痛	骨关节病	1
新生儿缺血缺氧性脑病并颅内出血	横结肠良性肿瘤	0
隐匿性乳腺癌	急性咽喉炎	0
盲肠绒毛状管状腺瘤可能	降结肠息肉	0
双眼黄斑裂孔术后	黄斑裂孔	1
双侧鼻腔鼻息肉	脑梗死	0
免疫风湿性疾病伴肺部侵润	扁平苔癣	0
"""胰腺结节待查,食管癌术后"""	胰腺占位性病变	1
中分化宫内膜样腺癌	子宫内膜样腺癌	1
食管粘膜符合糖原棘皮症改变	糖原棘皮症	1
慢性鼻窦炎伴息肉	皮肤缺损	0
右小腿截肢肢麻气滞血瘀经络不畅	压疮	0
膝OA腰OA	膝骨关节病	1
左肺上叶周围型腺癌cT1aN3M1 IV期左侧胸膜及叶间胸膜转移左侧恶性	左肺上叶恶性肿瘤	1
冠心病心功能不全心律失常	心功能不全	1
右肺下叶GGO	肺部阴影	1
绝经后期子宫内膜分泌期改变	胆管癌	0
肝癌射频消融治疗后	射频消融术后	1
回盲部溃疡型中分化腺癌	甲状腺占位	0
肝硬化脾亢(术后)	脊髓受压	0
左腰部纤维脂肪瘤术后复发	妊娠合并羊水过多	0
孕5月+先兆临产	脑血管供血不足	0
恶性疾病经静脉化疗	骶椎椎板裂	0
代谢性酸中毒合并高钾血症	病毒性皮疹	0
左膝挫裂伤	恶性黑色素瘤	0
十二指肠壶腹部中低分化腺癌	放射治疗	0
新高儿胆红素血症病理性	颈淋巴结肿大	0
褥疮性溃疡	压疮	1
陈旧性会阴3度撕裂阴道前后壁膨出2度	陈旧性会阴裂伤	1
(肺刀刺伤)	孕40周	0
"""上呼吸道感染、发热、咳嗽咳痰,咽痛、牙痛,行动不便,过敏性鼻炎"""	咽痛	1
结肠憩室穿孔	结肠憩室	1
1.宫颈鳞癌Ⅱb期 T2bN0M0，2.双侧胸腔积液 双侧颈部淋巴结转移，3.肺内占位性病变性质待查，4.甲状腺结节，性质待定，5.心律失常 房早 短阵房速，6.恶病质，7.肺内感染，8.低钾血症，高钠血症	眼下直肌麻痹	0
上纵隔异常密度影	其他特指身体结构诊断性影像检查的异常所见	1
结肠低分化腺癌根治术后pT4NxMx	结肠术后	1
足部软组织损伤伴感染	足部损伤	1
右乳外上象限纤维腺瘤	纵隔血肿	0
上颌骨腺样囊性癌术后，多发腰椎转移	骨质疏松	0
颅脑外伤性意识障碍颞叶硬膜下积液	喉咽恶性肿瘤	0
右胸腹部外伤	胸部损伤	1
乙状结肠癌术后辅助治疗，复查	乙状结肠恶性肿瘤	1
胸11-12椎间隙异常信号影	其他特指身体结构诊断性影像检查的异常所见	1
急性迟缓性麻痹左下肢	癌	0
喉中低分化鳞状细胞癌	乳腺术后	0
db0主气管阻塞db	恶性黑色素瘤	0
肺炎肿瘤多处转移全身痛不能进食	急性胃炎	0
肛管直肠腺癌放化疗后	反流性食管炎	0
股骨、胫骨骨折内固定术后	腹痛	0
双侧胫前及右侧胫后动脉慢性闭塞型改变	脑梗死后遗症	0
"""腹痛(胆石症,胆囊炎?)"""	肝恶性肿瘤	0
右乳房皮肤Paget's病	眼术后	0
支扩伴感染胸水	胫前动脉闭塞	0
"""行动不便,SLE，,上呼吸道感染、发热、咳嗽咳痰,咽痛,慢性便秘,高脂血症,高血压,预防血栓,肝肾阴虚、腰膝酸软"""	下肢肿胀	0
系统性红斑狼疮并狼疮性肾炎（V型）并血液系统损害	骨质疏松	0
腹胀痛	腹痛	1
高血压良性小动脉肾硬化症	高血压	1
低磷抗D性软骨病转归其他	化学治疗	0
低钾低钠血症	老年性脑变性	0
